Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value,Cluster 7 Mean Counts,Cluster 7 Log2 fold change,Cluster 7 Adjusted p value,Cluster 8 Mean Counts,Cluster 8 Log2 fold change,Cluster 8 Adjusted p value,Cluster 9 Mean Counts,Cluster 9 Log2 fold change,Cluster 9 Adjusted p value,Cluster 10 Mean Counts,Cluster 10 Log2 fold change,Cluster 10 Adjusted p value
ENSG00000237373,BRWD1-IT1,0.0014109175829522234,-0.505997472869244,1.0,0.0,0.7314201477438234,1.0,0.006035379812695109,2.370253946688713,0.9055023975867043,0.0,1.8600045257200417,1.0,0.0,1.5699988242740002,1.0,0.0,2.2887742604263215,1.0,0.0,2.553292270573274,1.0,0.01875808538163001,4.1083784209036756,1.0,0.0,5.97978029183236,1.0,0.0,7.585952647518019,1.0
ENSG00000255568,BRWD1-AS2,0.009876423080665565,3.078965027851913,0.04225272506138202,0.0,-0.26857985225617576,1.0,0.0,-0.044783552590129894,1.0,0.0,0.8600045257200417,1.0,0.0,0.5699988242740002,1.0,0.0,1.2887742604263215,1.0,0.0,1.553292270573274,1.0,0.0,1.6933409216248307,1.0,0.0,4.979780291832361,1.0,0.0,6.585952647518019,1.0
ENSG00000205581,HMGN1,0.7788265057896274,-1.3529311221686182,0.0021314208892089658,1.5736842105263158,0.19122751714269026,1.0,2.3055150884495315,0.8377123625644824,0.5378965062051292,2.3539659006671605,0.8076834905899593,1.0,2.100675260896255,0.6385631107570712,0.7871373878443525,1.256523879862137,-0.1691829635595145,1.0,2.5758823529411763,0.9147610883131541,0.8512710687363206,1.913324708926261,0.45651396338885725,1.0,2.942028985507246,0.8994068753683401,1.0,0.0,-1.4112268334196028,1.0
ENSG00000182093,GET1,0.08183321981122896,0.0074117668268787185,1.0,0.04736842105263158,-0.7410676237189193,1.0,0.04828303850156087,-0.6822134732054215,1.0,0.07524091919940697,0.03982556330485387,1.0,0.10681399631675874,0.5155510402516237,1.0,0.05711472181191532,-0.24727863981388865,1.0,0.15352941176470586,1.08080449911053,1.0,0.22509702457956013,1.6388931376024547,0.800661918800268,0.0,1.0728896962238421,1.0,0.0,2.6790620519095003,1.0
ENSG00000157578,LCA5L,0.0,-0.921034972148087,1.0,0.005263157894736842,3.7314201477438234,0.6169866601667687,0.0,1.9552164474098692,1.0,0.0,2.8600045257200417,1.0,0.0,2.569998824274,1.0,0.0,3.2887742604263215,1.0,0.0,3.553292270573274,1.0,0.0,3.6933409216248316,1.0,0.0,6.97978029183236,1.0,0.0,8.585952647518019,1.0
ENSG00000185437,SH3BGR,0.0,-3.505997472869244,0.021717509302394012,0.0,-0.8535423529773318,1.0,0.006035379812695109,0.4957848287725719,1.0,0.021497405485544845,2.123038931553835,1.0,0.01780233271945979,1.8330332301077936,0.8784283212521967,0.0,0.7038117597051654,1.0,0.03411764705882352,2.8163266764070674,0.7692607355777193,0.07503234152652004,4.015269016512193,0.19772369907921136,0.0,4.394817791111204,1.0,0.0,6.0009901467968625,1.0
ENSG00000182240,BACE2,0.0014109175829522234,-4.24296306703545,1.2865117027176205e-05,0.005263157894736842,-1.5905079471435384,0.8392518859498456,0.006035379812695109,-1.3667116474774925,0.9273380106363017,0.03224610822831727,0.6120770122764565,1.0,0.008901166359729895,-0.7519292706133625,1.0,0.01427868045297883,-0.03315383446104114,1.0,0.5288235294117647,6.231364175685911,5.221064318525828e-11,0.01875808538163001,0.371412826737469,1.0,0.0,2.622228287214277,1.0,0.0,4.228400642899935,1.0
ENSG00000183844,FAM3B,0.0014109175829522234,1.078965027851913,0.7568060024606357,0.0,1.7314201477438234,1.0,0.0,1.9552164474098692,1.0,0.0,2.8600045257200417,1.0,0.0,2.569998824274,1.0,0.0,3.2887742604263215,1.0,0.0,3.553292270573274,1.0,0.0,3.6933409216248316,1.0,0.0,6.97978029183236,1.0,0.0,8.585952647518019,1.0
ENSG00000183486,MX2,0.3033472803347281,0.4329730937331968,0.55386922480155,0.12105263157894737,-1.179472378422191,0.6169866601667687,0.18709677419354837,-0.5083079258613108,1.0,0.3439584877687175,0.4449670264411978,1.0,0.11571516267648864,-1.157921630289199,1.0,0.45691777449532256,0.8737367611474776,1.0,0.3070588235294117,0.2855199457328166,1.0,0.3188874514877102,0.343629670223931,1.0,0.21014492753623187,0.3985797099074029,1.0,1.1153846153846154,2.004752065593062,1.0
ENSG00000157601,MX1,0.18765203853264573,-0.4843024017699247,0.5198636572650125,0.17894736842105263,-0.3536159561119754,1.0,0.24745057232049947,0.16762478017369564,1.0,0.2902149740548554,0.41943193433406045,1.0,0.12461632903621853,-0.8314496102568887,1.0,0.3855243722304284,0.8482016690403398,1.0,0.47764705882352937,1.1680992822278948,0.6961486653348881,0.41267787839586023,0.945439849777469,1.0,0.6304347826086957,1.6222282872142764,1.0,1.1153846153846154,2.219630433272203,1.0
ENSG00000141956,PRDM15,0.022574681327235575,-0.4185346316189049,0.7769685206467323,0.021052631578947368,-0.11657675881112617,1.0,0.012070759625390217,-0.7077485653125599,1.0,0.12898443291326908,2.7530893218035297,0.023135030857683387,0.01780233271945979,-0.09296618844842897,1.0,0.0,-1.0331538344610411,1.0,0.03411764705882352,0.8903272578508439,1.0,0.01875808538163001,0.4079387027625829,1.0,0.0,2.657852196944998,1.0,0.0,4.264024552630657,1.0
ENSG00000227698,AP001619.1,0.0,-0.921034972148087,1.0,0.0,1.7314201477438234,1.0,0.0,1.9552164474098692,1.0,0.0,2.8600045257200417,1.0,0.0,2.569998824274,1.0,0.01427868045297883,5.2887742604263215,0.7038323113280058,0.0,3.553292270573274,1.0,0.0,3.6933409216248316,1.0,0.0,6.97978029183236,1.0,0.0,8.585952647518019,1.0
ENSG00000157617,C2CD2,0.0239855989101878,0.3419994336857073,0.9022090241680035,0.010526315789473684,-0.5905079471435384,1.0,0.006035379812695109,-0.9989798629770057,1.0,0.010748702742772422,-0.0941917846668332,1.0,0.0,-1.4300011757259998,1.0,0.0999507631708518,2.644918070651597,0.33509994424007145,0.03411764705882352,1.2313641756859113,1.0,0.0,-0.30665907837516926,1.0,0.21014492753623187,4.025583981445485,1.0,0.0,4.585952647518019,1.0
ENSG00000173276,ZBTB21,0.04514936265447115,-0.005923869734600906,1.0,0.02631578947368421,-0.6378136619218955,1.0,0.018106139438085325,-1.04478355259013,0.9273380106363017,0.08598962194217938,1.1472864778005123,1.0,0.026703499079189685,-0.43000117572599983,1.0,0.04283604135893649,0.2887742604263215,1.0,0.06823529411764705,0.8979404419607193,1.0,0.15006468305304008,1.9806228737053027,0.5911742272873705,0.0,1.9136911013745879,1.0,0.0,3.519863457060246,1.0
ENSG00000237232,ZNF295-AS1,0.0,-0.921034972148087,1.0,0.0,1.7314201477438234,1.0,0.0,1.9552164474098692,1.0,0.0,2.8600045257200417,1.0,0.008901166359729895,4.569998824274,0.5050980382390179,0.0,3.2887742604263215,1.0,0.0,3.553292270573274,1.0,0.0,3.6933409216248316,1.0,0.0,6.97978029183236,1.0,0.0,8.585952647518019,1.0
ENSG00000177398,UMODL1,0.0,-1.921034972148088,0.5515769540282796,0.005263157894736842,2.1464576470226673,1.0,0.0,0.9552164474098692,1.0,0.0,1.8600045257200417,1.0,0.0,1.5699988242740002,1.0,0.0,2.2887742604263215,1.0,0.0,2.553292270573274,1.0,0.0,2.6933409216248316,1.0,0.42028985507246375,8.564742792553517,0.02041138033950544,0.0,7.585952647518019,1.0
ENSG00000184385,UMODL1-AS1,0.008465505497713341,2.8863199499095176,0.07560281715187095,0.0,-0.07593477431378037,1.0,0.0,0.1478615253522655,1.0,0.0,1.052649603662438,1.0,0.0,0.7626439022163956,1.0,0.0,1.4814193383687178,1.0,0.0,1.7459373485156693,1.0,0.0,1.885985999567227,1.0,0.0,5.172425369774756,1.0,0.0,6.778597725460415,1.0
ENSG00000160179,ABCG1,0.01552009341247446,-2.0909599735904,0.0021314208892089658,0.03684210526315789,-0.1265608473837485,1.0,0.09656607700312174,1.4279694445450013,0.320775149504371,0.04299481097108969,0.25119528304451766,1.0,0.09791282995702885,1.4000738228316871,0.4785216779333798,0.05711472181191532,0.679965017750797,1.0,0.1364705882352941,1.8903272578508439,0.5007571097336173,0.05627425614489003,0.7391446112379558,1.0,0.0,1.9574124788039056,1.0,0.0,3.5635848344895646,1.0
ENSG00000160183,TMPRSS3,0.0,-1.505997472869244,0.7730025764343078,0.010526315789473684,4.316382648464979,0.2283646928427029,0.0,1.3702539466887131,1.0,0.0,2.2750420249988856,1.0,0.0,1.985036323552844,1.0,0.0,2.7038117597051654,1.0,0.0,2.968329769852118,1.0,0.0,3.1083784209036756,1.0,0.0,6.394817791111204,1.0,0.0,8.000990146796862,1.0
ENSG00000160185,UBASH3A,0.0014109175829522234,-5.224815720325191,7.857689868993797e-11,0.13157894736842105,1.6505001523602565,0.10118311409470451,0.10863683662851195,1.24894765046658,0.49500179425008234,0.10748702742772423,1.1901531274123722,1.0,0.07120933087783916,0.5699988242740002,1.0,0.02855736090595766,-0.41166545771477114,1.0,0.0,-1.7686358243140887,1.0,0.2626131953428201,2.555837397874896,0.18781309524641476,0.21014492753623187,2.6759995436552577,1.0,0.0,3.2640245526306564,1.0
ENSG00000160188,RSPH1,0.0014109175829522234,1.078965027851913,0.7568060024606357,0.0,1.7314201477438234,1.0,0.0,1.9552164474098692,1.0,0.0,2.8600045257200417,1.0,0.0,2.569998824274,1.0,0.0,3.2887742604263215,1.0,0.0,3.553292270573274,1.0,0.0,3.6933409216248316,1.0,0.0,6.97978029183236,1.0,0.0,8.585952647518019,1.0
ENSG00000160190,SLC37A1,0.03527293957380559,-1.6129126767857551,0.006085394574198454,0.08421052631578947,0.2797241778861319,1.0,0.09053069719042663,0.4006275957322325,1.0,0.1934766493699036,1.6001373989649306,0.39338557670629215,0.01780233271945979,-1.5865056614059907,0.9468155561733342,0.11422944362383064,0.8004877791168394,1.0,0.11941176470588234,0.8808669286017778,1.0,0.30012936610608015,2.241644951767139,0.22476264047772623,0.21014492753623187,2.2248927896688917,1.0,0.0,2.817768322741092,1.0
ENSG00000160191,PDE9A,0.0,-3.921034972148088,0.00392268269059383,0.0,-1.2685798522561758,1.0,0.0,-1.04478355259013,1.0,0.0,-0.1399954742799583,1.0,0.13351749539594843,7.569998824274,8.005399840881626e-09,0.0,0.2887742604263215,1.0,0.0,0.5532922705732739,1.0,0.0,0.6933409216248307,1.0,0.0,3.979780291832361,1.0,0.0,5.585952647518019,1.0
ENSG00000160193,WDR4,0.022574681327235575,-1.003497132340061,0.23677050351736098,0.042105263157894736,0.4419135305488391,1.0,0.024141519250780435,-0.30781795842392423,1.0,0.021497405485544845,-0.19888916333352658,1.0,0.03560466543891958,0.3069644184402067,1.0,0.08567208271787298,1.5725672264269126,1.0,0.17058823529411762,2.6204064664318105,0.11196626982176908,0.01875808538163001,0.02091557965333557,1.0,0.0,2.279340573691268,1.0,0.0,3.8855129293769264,1.0
ENSG00000160194,NDUFV3,0.3710713243164348,0.6721480353780371,0.23806338338168564,0.23157894736842105,-0.3987785753828774,1.0,0.39229968782518204,0.4565787465130857,0.8949629335335565,0.11823573017049666,-1.2931252331792924,1.0,0.1780233271945979,-0.745042885028123,1.0,0.1856228458887248,-0.6351898485411385,1.0,0.22176470588235292,-0.37067183839418627,1.0,0.15006468305304008,-0.8849269265223167,1.0,0.0,-0.7950067677688133,1.0,0.0,0.8111655879168453,1.0
ENSG00000233056,ERVH48-1,0.0014109175829522234,-0.505997472869244,1.0,0.0,0.7314201477438234,1.0,0.0,0.9552164474098692,1.0,0.0,1.8600045257200417,1.0,0.01780233271945979,4.154961324995156,0.40889958069972193,0.0,2.2887742604263215,1.0,0.0,2.553292270573274,1.0,0.0,2.6933409216248316,1.0,0.0,5.97978029183236,1.0,0.0,7.585952647518019,1.0
ENSG00000160199,PKNOX1,0.06349129123285006,-0.1523605182545431,0.9614052466309607,0.05789473684210526,-0.14304897017231744,1.0,0.07845993756503641,0.3363066147653764,1.0,0.0,-2.7693520943595678,0.8792546019436523,0.12461632903621853,1.0674984837448167,0.5968274749054114,0.11422944362383064,0.9509046216699377,1.0,0.01705882352941176,-1.0614175735419349,1.0,0.11254851228978006,0.9615370325744035,1.0,0.0,1.3504236717527505,1.0,0.0,2.956596027438409,1.0
ENSG00000160201,U2AF1,0.10440790113846454,0.8159306220181182,0.23677050351736098,0.021052631578947368,-1.7921418083131888,0.4244103481582643,0.03621227887617065,-1.0576075929477136,0.8949629335335565,0.07524091919940697,0.05264960366243754,1.0,0.08011049723756905,0.11056720563670241,1.0,0.21418020679468244,1.5883345422852293,0.7038323113280058,0.03411764705882352,-0.7321099482889748,1.0,0.01875808538163001,-1.1893021277370104,1.0,0.0,1.0849625285244167,1.0,0.0,2.6911348842100753,1.0
ENSG00000286549,AP001631.2,0.0014109175829522234,1.078965027851913,0.7568060024606357,0.0,1.7314201477438234,1.0,0.0,1.9552164474098692,1.0,0.0,2.8600045257200417,1.0,0.0,2.569998824274,1.0,0.0,3.2887742604263215,1.0,0.0,3.553292270573274,1.0,0.0,3.6933409216248316,1.0,0.0,6.97978029183236,1.0,0.0,8.585952647518019,1.0
ENSG00000237989,LINC01679,0.0014109175829522234,0.07896502785191295,1.0,0.0,1.1464576470226673,1.0,0.006035379812695109,2.955216447409869,0.8286627969107745,0.0,2.2750420249988856,1.0,0.0,1.985036323552844,1.0,0.0,2.7038117597051654,1.0,0.0,2.968329769852118,1.0,0.0,3.1083784209036756,1.0,0.0,6.394817791111204,1.0,0.0,8.000990146796862,1.0
ENSG00000142178,SIK1,0.0042327527488566705,-0.7283898942056917,0.7770330695639436,0.0,-0.5905079471435384,1.0,0.006035379812695109,0.7852914459675571,1.0,0.021497405485544845,2.444967026441198,1.0,0.008901166359729895,1.400073822831688,1.0,0.0,0.9668461655389589,1.0,0.03411764705882352,3.13825477129443,0.6518670764154886,0.0,1.371412826737469,1.0,0.0,4.657852196944998,1.0,0.0,6.264024552630657,1.0
ENSG00000160207,HSF2BP,0.0,-0.921034972148087,1.0,0.0,1.7314201477438234,1.0,0.006035379812695109,3.955216447409869,0.6153805402226081,0.0,2.8600045257200417,1.0,0.0,2.569998824274,1.0,0.0,3.2887742604263215,1.0,0.0,3.553292270573274,1.0,0.0,3.6933409216248316,1.0,0.0,6.97978029183236,1.0,0.0,8.585952647518019,1.0
ENSG00000160208,RRP1B,0.107229736304369,-1.1699482697372288,0.021834865080720516,0.34210526315789475,1.1759014249151498,0.17016595954837202,0.24141519250780435,0.5379813924267802,0.8528330666765214,0.16123054114158636,-0.07073281184284497,1.0,0.22252915899324738,0.4000738228316876,1.0,0.11422944362383064,-0.5128442920821379,1.0,0.22176470588235292,0.4181326872916378,1.0,0.30012936610608015,0.8559912592693897,1.0,0.0,-0.037027995854193474,1.0,0.0,1.5691443598314647,1.0
ENSG00000160209,PDXK,0.5022866595309916,1.6639275285730686,0.0002150614861783344,0.18421052631578946,-0.8800145643385231,0.8611730949251731,0.06035379812695109,-2.446438839948227,0.10616528248541907,0.12898443291326908,-1.2944241393991027,1.0,0.30263965623081646,-0.0853530043385542,1.0,0.15706548498276712,-0.9842442339800945,1.0,0.06823529411764705,-2.0043628841521475,1.0,0.22509702457956013,-0.46108774349431325,1.0,0.0,-0.9120034113859496,1.0,0.0,0.6941689442997085,1.0
ENSG00000160213,CSTB,1.724141286367617,0.7204638722640908,0.15977139871794696,1.2894736842105263,-0.10824454074814482,1.0,0.724245577523413,-1.007034275990632,0.8242757029288525,1.117865085248332,-0.31905148747439915,1.0,1.3173726212400245,-0.0703674416464915,1.0,1.0423436730674545,-0.4183982961559646,1.0,0.7505882352941176,-0.8929639593162904,1.0,0.8253557567917205,-0.752915308264733,1.0,0.8405797101449275,-0.6655178721162711,1.0,1.1153846153846154,-0.38343387382426397,1.0
ENSG00000160214,RRP1,0.055025785735136716,-0.9566588818788087,0.13093569095087568,0.12105263157894737,0.701672804349772,0.7599569374916154,0.1388137356919875,0.9254691040158178,0.6153805402226081,0.053743513713862115,-0.4130139686863741,1.0,0.11571516267648864,0.6224662441681357,1.0,0.08567208271787298,0.2506391315395504,1.0,0.10235294117647058,0.5151571416865024,1.0,0.09379042690815005,0.42032242721841495,1.0,0.0,1.0609170545577657,1.0,0.0,2.667089410243424,1.0
ENSG00000215458,AATBC,0.0959423956407512,6.187489484630082,4.020141133803209e-12,0.0,-3.377104309034345,0.10118311409470451,0.0,-3.153308009368299,0.20244698247474008,0.0,-2.2485199310581274,1.0,0.0,-2.538525632504169,0.5381562102342667,0.0,-1.8197501963518476,1.0,0.0,-1.5552321862048952,1.0,0.0,-1.4151835351533384,1.0,0.0,1.8712558350541908,1.0,0.0,3.47742819073985,1.0
ENSG00000160216,AGPAT3,0.2962926924199669,1.1853543724438895,0.01650173814201447,0.07368421052631578,-1.561361601484022,0.3669996231603958,0.08449531737773153,-1.337565301817976,0.6153805402226081,0.25796886582653816,0.3541135959900843,1.0,0.08901166359729895,-1.1897380775508646,0.984845200434528,0.1999015263417036,-0.0040074888015246835,1.0,0.10235294117647058,-0.8777575466942014,1.0,0.2626131953428201,0.40055917239698524,1.0,0.21014492753623187,0.7176854464621807,1.0,0.0,1.319166106823117,1.0
ENSG00000160218,TRAPPC10,0.12133891213389122,-0.3849820719078778,0.6596142871293694,0.24210526315789474,0.9640809045340992,0.4159733957387492,0.0663891779396462,-1.0671513656185847,0.8528330666765214,0.15048183839881393,0.1819326206074039,1.0,0.09791282995702885,-0.45236898875445464,1.0,0.2427375677006401,0.8964568376475615,1.0,0.22176470588235292,0.7681901553627974,1.0,0.13130659767141006,0.056716301081181975,1.0,0.0,0.29327976464914185,1.0,0.0,1.8994521203348,1.0
ENSG00000241945,PWP2,0.0042327527488566705,-1.3804665907853853,0.3434669300764507,0.021052631578947368,1.7314201477438242,0.5606527957451499,0.024141519250780435,1.95521644740987,0.5700123292456095,0.010748702742772422,1.15956480757895,1.0,0.008901166359729895,0.8695591061329075,1.0,0.0,0.48141933836871775,1.0,0.0,0.7459373485156693,1.0,0.0,0.885985999567227,1.0,0.0,4.172425369774756,1.0,0.0,5.778597725460415,1.0
ENSG00000160221,GATD3A,0.07477863189646784,-0.2105415893430722,0.9022090241680035,0.10526315789473684,0.4943809504429746,1.0,0.04828303850156087,-0.669274417497923,1.0,0.0967383246849518,0.4005729070827444,1.0,0.09791282995702885,0.4000738228316876,1.0,0.0999507631708518,0.4814193383687173,1.0,0.06823529411764705,0.029730314516260403,1.0,0.11254851228978006,0.6805168812672475,1.0,0.0,1.0849625285244167,1.0,0.0,2.6911348842100753,1.0
ENSG00000225331,LINC01678,0.03668385715675781,0.5859250165717951,0.6103034985757506,0.015789473684210527,-0.6608972750349364,1.0,0.012070759625390217,-0.8860858065710726,1.0,0.010748702742772422,-0.5994270929172556,1.0,0.008901166359729895,-0.8894327943632971,1.0,0.04283604135893649,0.8964568376475608,1.0,0.1364705882352941,2.513763906386636,0.2316616514729597,0.0,-0.7985121747048431,1.0,0.0,2.487927195502686,1.0,0.0,4.094099551188345,1.0
ENSG00000285413,AP001056.2,0.002821835165904447,1.663927528573069,0.5198636572650125,0.0,1.1464576470226673,1.0,0.0,1.3702539466887131,1.0,0.0,2.2750420249988856,1.0,0.0,1.985036323552844,1.0,0.0,2.7038117597051654,1.0,0.0,2.968329769852118,1.0,0.0,3.1083784209036756,1.0,0.0,6.394817791111204,1.0,0.0,8.000990146796862,1.0
ENSG00000237604,AP001056.1,0.0014109175829522234,-1.2429630670354497,0.7482330274455345,0.0,0.14645764702266817,1.0,0.012070759625390217,2.5401789481310253,0.6166764166408979,0.0,1.2750420249988856,1.0,0.0,0.9850363235528441,1.0,0.0,1.7038117597051654,1.0,0.03411764705882352,4.13825477129443,0.43935786192806514,0.0,2.1083784209036747,1.0,0.0,5.394817791111204,1.0,0.0,7.0009901467968625,1.0
ENSG00000232124,AP001057.1,0.0,-2.921034972148088,0.1108892493181231,0.0,-0.26857985225617576,1.0,0.0,-0.044783552590129894,1.0,0.0,0.8600045257200417,1.0,0.008901166359729895,1.7626439022163956,1.0,0.0,1.2887742604263215,1.0,0.10235294117647058,6.3606471926308785,0.00025479243011554203,0.0,1.6933409216248307,1.0,0.0,4.979780291832361,1.0,0.0,6.585952647518019,1.0
ENSG00000160223,ICOSLG,0.014109175829522235,-1.505997472869244,0.09065559253707273,0.0,-2.6948446069582745,0.41641037249464485,0.024141519250780435,-0.00825767656501597,1.0,0.021497405485544845,0.087415021823114,1.0,0.0,-1.8562659304280977,0.9468155561733342,0.02855736090595766,0.5161847565293938,1.0,0.4094117647058823,4.949220946904412,1.317375417901764e-07,0.0,-0.7329238330772672,1.0,0.0,2.553515537130262,1.0,0.0,4.159687892815921,1.0
ENSG00000278158,AP001059.3,0.0,-4.564891161922812,0.0001578652132804671,0.0,-1.912436042030901,0.7969657098131779,0.006035379812695109,-0.6297460533112869,1.0,0.0,-0.7838516640546827,1.0,0.01780233271945979,0.6313993689381432,1.0,0.01427868045297883,0.7038117597051654,1.0,0.34117647058823525,6.623681598464672,5.76312270165822e-10,0.0,0.04948473185010638,1.0,0.0,3.3359241020576356,1.0,0.0,4.942096457743293,1.0
ENSG00000275799,AP001059.2,0.0014109175829522234,-3.875231282534963,0.0002150614861783344,0.0,-2.2685798522561758,0.637099998500915,0.006035379812695109,-0.9989798629770057,1.0,0.03224610822831727,1.0020235305924698,1.0,0.008901166359729895,-0.38419748611287563,1.0,0.0,-0.7112257395736785,1.0,0.4094117647058823,6.197148460347998,1.2290471179578404e-09,0.01875808538163001,0.7391446112379558,1.0,0.0,2.979780291832361,1.0,0.0,4.585952647518019,1.0
ENSG00000142182,DNMT3L,0.0,-0.921034972148087,1.0,0.0,1.7314201477438234,1.0,0.0,1.9552164474098692,1.0,0.0,2.8600045257200417,1.0,0.0,2.569998824274,1.0,0.0,3.2887742604263215,1.0,0.01705882352941176,5.553292270573274,0.5007571097336173,0.0,3.6933409216248316,1.0,0.0,6.97978029183236,1.0,0.0,8.585952647518019,1.0
ENSG00000232010,AP001059.1,0.0014109175829522234,-0.505997472869244,1.0,0.0,0.7314201477438234,1.0,0.0,0.9552164474098692,1.0,0.0,1.8600045257200417,1.0,0.0,1.5699988242740002,1.0,0.0,2.2887742604263215,1.0,0.03411764705882352,5.13825477129443,0.3533236981380863,0.0,2.6933409216248316,1.0,0.0,5.97978029183236,1.0,0.0,7.585952647518019,1.0
ENSG00000160224,AIRE,0.0,-2.921034972148088,0.14486272991406862,0.0,-0.26857985225617576,1.0,0.0,-0.044783552590129894,1.0,0.010748702742772422,2.052649603662438,1.0,0.0,0.5699988242740002,1.0,0.07139340226489414,5.2887742604263215,0.03969479863167291,0.01705882352941176,2.7459373485156693,1.0,0.0,1.6933409216248307,1.0,0.0,4.979780291832361,1.0,0.0,6.585952647518019,1.0
ENSG00000141959,PFKL,0.4500827089617593,0.22098403272434042,0.7821755789009603,0.3157894736842105,-0.4385048536984886,1.0,0.24745057232049947,-0.8022132493160519,0.9273380106363017,0.3869532987398072,-0.0929334374079136,1.0,0.507366482504604,0.319455362623403,1.0,0.31413096996553425,-0.384880476626718,1.0,0.6652941176470587,0.7204022564085321,1.0,0.6190168175937903,0.6108787614328582,1.0,0.0,-1.270518126073972,1.0,1.1153846153846154,1.3380251340744331,1.0
ENSG00000241728,AP001062.3,0.0014109175829522234,-0.9210349721480879,0.9022090241680035,0.0,0.4094920528564616,1.0,0.0,0.6332883525225075,1.0,0.0,1.53807643083268,1.0,0.0,1.2480707293866384,1.0,0.01427868045297883,3.2887742604263215,1.0,0.03411764705882352,4.553292270573274,0.43935786192806514,0.0,2.371412826737468,1.0,0.0,5.657852196944998,1.0,0.0,7.264024552630657,1.0
ENSG00000160226,CFAP410,0.06066945606694561,-1.331968073094195,0.01650173814201447,0.07894736842105263,-0.4484889422711107,1.0,0.24141519250780435,1.4058778564194347,0.20244698247474008,0.11823573017049666,0.2257985059790366,1.0,0.1602209944751381,0.6681792182129032,0.9265029494821351,0.08567208271787298,-0.17065735821097583,1.0,0.15352941176470586,0.6368156261355566,1.0,0.3188874514877102,1.7033945862887543,0.524235555798805,0.0,0.6578521969449977,1.0,0.0,2.2640245526306564,1.0
ENSG00000184441,AP001062.1,0.009876423080665565,-0.09095997359040009,1.0,0.0,-1.2685798522561758,0.9535482668479652,0.012070759625390217,0.7328240260734216,1.0,0.0,-0.1399954742799583,1.0,0.044505831798649476,2.695529706357859,0.20951963531342668,0.0,0.2887742604263215,1.0,0.01705882352941176,1.6464016749647552,1.0,0.0,0.6933409216248307,1.0,0.0,3.979780291832361,1.0,0.0,5.585952647518019,1.0
ENSG00000260256,AP001063.1,0.0014109175829522234,1.078965027851913,0.7568060024606357,0.0,1.7314201477438234,1.0,0.0,1.9552164474098692,1.0,0.0,2.8600045257200417,1.0,0.0,2.569998824274,1.0,0.0,3.2887742604263215,1.0,0.0,3.553292270573274,1.0,0.0,3.6933409216248316,1.0,0.0,6.97978029183236,1.0,0.0,8.585952647518019,1.0
ENSG00000142185,TRPM2,0.08606597256008564,2.8632363367964753,7.869143940547736e-06,0.010526315789473684,-1.7710801927853597,0.45053108213427046,0.012070759625390217,-1.5472838931193138,0.6517509538138694,0.0,-2.2692784912249246,1.0,0.01780233271945979,-0.9325015162551828,1.0,0.0,-1.8405087565186449,1.0,0.01705882352941176,-0.5552321862048952,1.0,0.01875808538163001,-0.4151835351533384,1.0,0.0,1.8504972748873936,1.0,0.0,3.4566696305730518,1.0
ENSG00000160233,LRRC3,0.007054587914761118,1.663927528573069,0.3671481454387463,0.0,-0.07593477431378037,1.0,0.0,0.1478615253522655,1.0,0.0,1.052649603662438,1.0,0.0,0.7626439022163956,1.0,0.0,1.4814193383687178,1.0,0.0,1.7459373485156693,1.0,0.01875808538163001,3.1083784209036747,1.0,0.0,5.172425369774756,1.0,0.0,6.778597725460415,1.0
ENSG00000274225,AP001065.3,0.005643670331808894,2.4008931227392756,0.20837972525100518,0.0,0.4094920528564616,1.0,0.0,0.6332883525225075,1.0,0.0,1.53807643083268,1.0,0.0,1.2480707293866384,1.0,0.0,1.9668461655389597,1.0,0.0,2.231364175685912,1.0,0.0,2.371412826737468,1.0,0.0,5.657852196944998,1.0,0.0,7.264024552630657,1.0
ENSG00000184787,UBE2G2,0.39364600564367036,-0.030156694528199912,1.0,0.35789473684210527,-0.16287041108506095,1.0,0.5371488033298647,0.5045550384003047,0.8528330666765214,0.5374351371386211,0.4798618168873836,1.0,0.31154082259054633,-0.3528333152035399,1.0,0.47119645494830137,0.278205018716134,1.0,0.2729411764705882,-0.501351945478937,1.0,0.1688227684346701,-1.144602320266196,1.0,0.21014492753623187,-0.20012879818257434,1.0,0.0,0.40355829411348987,1.0
ENSG00000236519,LINC01424,0.0,-0.921034972148087,1.0,0.0,1.7314201477438234,1.0,0.006035379812695109,3.955216447409869,0.6153805402226081,0.0,2.8600045257200417,1.0,0.0,2.569998824274,1.0,0.0,3.2887742604263215,1.0,0.0,3.553292270573274,1.0,0.0,3.6933409216248316,1.0,0.0,6.97978029183236,1.0,0.0,8.585952647518019,1.0
